"LINESTOPID","STOPSEQUENCE","ORIENTATION","LINEID","STOPID","PLANVERSIONID","LINEVARIANT","REGISTERDATE","LINEVARIANTTYPE","PLANVERSIONID","ACTIVATIONDATE","CREATIONDATE"
1453675,21,1,347,514405,241,13,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453676,1,0,347,514405,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453677,2,0,347,514206,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453678,3,0,347,514207,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453679,4,0,347,514039,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453680,5,0,347,514208,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453681,6,0,347,514535,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453682,7,0,347,514209,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453683,8,0,347,514429,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453684,9,0,347,514210,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453685,10,0,347,514211,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453686,11,0,347,514147,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453687,12,0,347,514212,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453688,13,0,347,514213,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453689,14,0,347,514214,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453690,15,0,347,514215,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453691,16,0,347,514054,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453692,17,0,347,514055,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453693,18,0,347,514056,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453694,19,0,347,500156,241,14,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453695,1,1,347,514029,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453696,2,1,347,514030,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453697,3,1,347,514031,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453698,4,1,347,514032,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453699,5,1,347,514033,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453700,6,1,347,514037,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453701,7,1,347,514035,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453702,8,1,347,514036,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453703,9,1,347,514204,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453704,10,1,347,514205,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453705,11,1,347,514405,241,16,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453706,1,1,352,514432,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453707,2,1,352,514433,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453708,3,1,352,515061,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453709,4,1,352,515012,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453710,5,1,352,515238,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453711,6,1,352,515015,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453712,7,1,352,515154,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453713,8,1,352,515155,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453714,9,1,352,515156,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453715,10,1,352,515166,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453716,11,1,352,515157,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453717,12,1,352,515158,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453718,13,1,352,514432,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453719,1,0,353,515190,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453720,2,0,353,515191,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453721,3,0,353,515192,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453722,4,0,353,515193,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453723,5,0,353,515059,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453724,6,0,353,515060,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453725,7,0,353,515194,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453726,8,0,353,515126,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453727,9,0,353,514301,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453728,10,0,353,514302,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453729,11,0,353,514303,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453730,12,0,353,514304,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453731,13,0,353,514305,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453732,14,0,353,514381,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453733,15,0,353,514368,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453734,16,0,353,500166,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453735,1,0,353,500166,241,3,2018-05-14 22:55:34.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453736,2,0,353,600166,241,3,2018-05-14 22:55:34.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453737,3,0,353,600161,241,3,2018-05-14 22:55:34.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453738,4,0,353,500161,241,3,2018-05-14 22:55:34.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453739,1,1,353,500161,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453740,2,1,353,514367,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453741,3,1,353,514400,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453742,4,1,353,514306,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453743,5,1,353,514307,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453744,6,1,353,514308,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453745,7,1,353,514309,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453746,8,1,353,515127,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453747,9,1,353,515128,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453748,10,1,353,515190,241,4,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453749,1,1,355,514195,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453750,2,1,355,514196,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453751,3,1,355,514197,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453752,4,1,355,514122,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453753,5,1,355,514123,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453754,6,1,355,514124,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453755,7,1,355,514181,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453756,8,1,355,514182,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453757,9,1,355,514175,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453758,10,1,355,514275,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453759,11,1,355,514183,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453760,12,1,355,514469,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453761,13,1,355,514190,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453762,14,1,355,514421,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453763,15,1,355,514192,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453764,16,1,355,514193,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453765,17,1,355,514376,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453766,18,1,355,514278,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453767,19,1,355,514432,241,2,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453768,1,0,355,514432,241,3,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453769,2,0,355,514433,241,3,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453770,3,0,355,514379,241,3,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453771,4,0,355,514415,241,3,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453772,5,0,355,514081,241,3,2018-05-14 22:55:34.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453773,6,0,355,514083,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453774,7,0,355,514084,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453775,8,0,355,514186,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453776,9,0,355,514468,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453777,10,0,355,514173,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453778,11,0,355,514276,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453779,12,0,355,514174,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453780,13,0,355,514277,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453781,14,0,355,514176,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453782,15,0,355,514485,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453783,16,0,355,514486,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453784,17,0,355,514487,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453785,18,0,355,514212,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453786,19,0,355,514213,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453787,20,0,355,514214,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453788,21,0,355,514195,241,3,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453789,1,1,357,514484,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453790,2,1,357,514489,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453791,3,1,357,514490,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453792,4,1,357,514491,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453793,5,1,357,514481,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453794,6,1,357,514482,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453795,7,1,357,514246,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453796,8,1,357,514326,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453797,9,1,357,514543,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453798,10,1,357,514544,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453799,11,1,357,514545,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453800,12,1,357,514546,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453801,13,1,357,514419,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453802,14,1,357,514547,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1453803,15,1,357,514548,241,2,2018-05-14 22:55:35.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456299,14,1,2242,512132,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456300,15,1,2242,513216,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456301,16,1,2242,513328,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456302,17,1,2242,513219,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456303,18,1,2242,513220,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456304,19,1,2242,513234,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456305,20,1,2242,513233,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456306,21,1,2242,514312,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456307,22,1,2242,514314,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456308,23,1,2242,514126,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456309,24,1,2242,514128,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456310,25,1,2242,514130,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456311,26,1,2242,514132,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456312,27,1,2242,514134,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456313,28,1,2242,514347,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456314,29,1,2242,514411,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456315,30,1,2242,514345,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456316,31,1,2242,514156,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456317,32,1,2242,500150,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456318,1,1,2242,513219,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456319,2,1,2242,513220,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456320,3,1,2242,513234,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456321,4,1,2242,513233,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456322,5,1,2242,514312,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456323,6,1,2242,514314,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456324,7,1,2242,514126,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456325,8,1,2242,514128,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456326,9,1,2242,514130,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456327,10,1,2242,514132,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456328,11,1,2242,514134,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456329,12,1,2242,514347,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456330,13,1,2242,514411,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456331,14,1,2242,514345,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456332,15,1,2242,514156,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456333,16,1,2242,500150,241,16,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456334,1,1,2242,513219,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456335,2,1,2242,513220,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456336,3,1,2242,513234,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456337,4,1,2242,513233,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456338,5,1,2242,514312,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456339,6,1,2242,514314,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456340,7,1,2242,514126,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456341,8,1,2242,514128,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456342,9,1,2242,514130,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456343,10,1,2242,514132,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456344,11,1,2242,514134,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456345,12,1,2242,514347,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456346,13,1,2242,514411,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456347,14,1,2242,514345,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456348,15,1,2242,514156,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456349,16,1,2242,500150,241,18,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456350,1,1,2243,514465,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456351,2,1,2243,514466,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456352,3,1,2243,514044,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456353,4,1,2243,514045,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456354,5,1,2243,514046,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456355,6,1,2243,514047,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456356,7,1,2243,514048,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456357,8,1,2243,514538,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456358,9,1,2243,514049,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456359,10,1,2243,514050,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456360,11,1,2243,514051,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456361,12,1,2243,514052,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456362,13,1,2243,514053,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456363,14,1,2243,514054,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456364,15,1,2243,514055,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456365,16,1,2243,514056,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456366,17,1,2243,500154,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456367,18,1,2243,514401,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456368,19,1,2243,514157,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456369,20,1,2243,514080,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456370,21,1,2243,514154,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456371,22,1,2243,514412,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456372,23,1,2243,514150,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456373,24,1,2243,514413,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456374,25,1,2243,514414,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456375,26,1,2243,514013,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456376,27,1,2243,513103,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456377,28,1,2243,513300,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
